order_date,week_number,order_id,category,item_type,seller_name,brand,item_title,bar_code,quantity_sold,margin,price,cost
7/16/2013,29,3217138,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CalvinKleinCkBeautyForWomen100mlTESTEReaudeParfum,2724265861241,1,20,135,108
7/22/2013,30,3251466,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkContradictionForWomen100MlOriginalTester,2724266429150,1,20,99,79.2
7/1/2013,27,3134128,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKESCAPEMEN100MLOriginalTESTERfromDJPerfumes,2724263346160,1,20,89,71.2
7/16/2013,29,3214640,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEscapeWomen100MlOriginalPackedPc,2724265861241,2,20,212,169.6
7/5/2013,27,3153970,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKleinPerfumesFragrances,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724273927762,1,20,120,96
7/10/2013,28,3181318,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/10/2013,28,3181632,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/10/2013,28,3181671,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,2,20,250,200
7/10/2013,28,3181687,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/10/2013,28,3181942,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/10/2013,28,3182543,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/10/2013,28,3184499,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/12/2013,28,3193093,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,117,93.6
7/13/2013,28,3197872,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/13/2013,28,3198342,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724267190271,1,20,125,100
7/14/2013,29,3203573,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724265861241,1,20,125,100
7/16/2013,29,3213967,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724265861241,1,20,125,100
7/16/2013,29,3217098,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724265861241,1,20,125,100
7/20/2013,29,3237119,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKleinPerfumesFragrances,CALVINKLEINCKETERNITYAQUAFORMEN100ml,2724265861241,1,20,120,96
7/2/2013,27,3136309,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100MLOriginalPackedpcfromDJPerfumes,2724263361859,1,20,139,111.2
7/3/2013,27,3143224,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724274466918,1,20,99,79.2
7/3/2013,27,3146612,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724274466918,1,20,99,79.2
7/12/2013,28,3195694,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724274466918,1,20,99,79.2
7/15/2013,29,3210363,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724265861241,1,20,99,79.2
7/17/2013,29,3224154,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724265861241,1,20,99,79.2
7/17/2013,29,3224582,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724265861241,1,20,99,79.2
7/18/2013,29,3227737,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724265861241,1,20,99,79.2
7/22/2013,30,3251684,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724274466918,1,20,99,79.2
7/24/2013,30,3261339,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724274466918,1,20,106,84.8
7/30/2013,31,3301296,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYAQUAFORMEN100mlTester,2724274466918,1,20,106,84.8
7/15/2013,29,3208976,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYFORMEN100ml,2724265861241,5,20,575,460
7/2/2013,27,3136622,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/2/2013,27,3137938,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/2/2013,27,3138275,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/2/2013,27,3138609,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/7/2013,28,3165730,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/9/2013,28,3178398,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/10/2013,28,3184549,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/11/2013,28,3187046,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/11/2013,28,3187094,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/20/2013,29,3237668,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724265861241,1,20,99,79.2
7/27/2013,30,3281614,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/30/2013,31,3300750,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CALVINKLEINCKETERNITYFORMEN100mlTester,2724274466758,1,20,99,79.2
7/3/2013,27,3143224,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYFORWOMEN100ml,2724267190288,1,20,106,84.8
7/4/2013,27,3150852,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYFORWOMEN100ml,2724267190288,2,20,211,168.8
7/5/2013,27,3156333,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724274359241,1,20,88,70.4
7/15/2013,29,3207949,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724265861241,1,20,88,70.4
7/15/2013,29,3211098,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYFORWOMEN100ml,2724265861241,1,20,106,84.8
7/16/2013,29,3217845,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724265861241,1,20,88,70.4
7/20/2013,29,3237426,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724265861241,1,20,88,70.4
7/21/2013,30,3246069,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724274359241,1,20,88,70.4
7/22/2013,30,3250226,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYFORWOMEN100ml,2724267190288,1,20,106,84.8
7/27/2013,30,3282953,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724274359241,1,20,88,70.4
7/28/2013,31,3284553,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKETERNITYFORWOMEN100ml,2724267190288,1,20,116,92.8
7/31/2013,31,3309424,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724274359241,1,20,88,70.4
7/31/2013,31,3309646,Health & Beauty,Perfumes & Fragrances,yasirnisar,CK,CALVINKLEINCKETERNITYFORWOMEN100ml,2724274359241,1,20,88,70.4
7/11/2013,28,3189466,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityforWomenwithBourjoisKholPecisionEyespencilBleuetOriginalPackedPc,2724269603458,1,20,78,62.4
7/16/2013,29,3214640,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityforWomenwithBourjoisKholPecisionEyespencilBleuetOriginalPackedPc,2724265861241,2,20,156,124.8
7/8/2013,28,3169679,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityMen100MlOriginalPackedPc,2724266429259,1,20,109,87.2
7/27/2013,30,3281818,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityMen100MlOriginalPackedPc,2724266429259,1,20,109,87.2
7/29/2013,31,3294580,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityMen100MlOriginalPackedPc,2724266429259,1,20,107,85.6
7/30/2013,31,3305152,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityMen100MlOriginalPackedPc,2724266429259,2,20,213,170.4
7/18/2013,29,3228812,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityMen50MlOriginalPackedPc,2724265861241,1,20,84,67.2
7/21/2013,30,3246529,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityMen50MlOriginalPackedPc,2724266429280,1,20,84,67.2
7/24/2013,30,3266331,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEternityMen50MlOriginalPackedPc,2724266429280,1,20,84,67.2
7/3/2013,27,3146881,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKETERNITYMOMENTSFORWOMEN100ml,2724267190318,1,20,91,72.8
7/6/2013,27,3158698,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKETERNITYMOMENTSFORWOMEN100ml,2724267190318,1,20,91,72.8
7/11/2013,28,3189906,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKETERNITYMOMENTSFORWOMEN100ml,2724267190318,1,20,91,72.8
7/14/2013,29,3204369,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKETERNITYMOMENTSFORWOMEN100ml,2724265861241,1,20,91,72.8
7/18/2013,29,3228325,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724265861241,3,20,396,316.8
7/19/2013,29,3235736,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724265861241,1,20,129,103.2
7/21/2013,30,3246229,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/21/2013,30,3247427,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/22/2013,30,3253034,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/23/2013,30,3259043,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/24/2013,30,3260878,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/24/2013,30,3265055,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/28/2013,31,3285780,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/28/2013,31,3286186,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/29/2013,31,3295714,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,4,20,516,412.8
7/30/2013,31,3302422,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/31/2013,31,3308472,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CALVINKLEINCKEUPHORIABLOSSOMFORWOMEN100ml,2724267190325,1,20,129,103.2
7/15/2013,29,3211975,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaforWOmen100MlEDPOriginalpackedPc,2724265861241,1,20,143,114.4
7/24/2013,30,3265721,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCKEuphoriaIntenseforMen100MLOriginalPackedpcfromDJPerfumes,2724266214657,1,20,156,124.8
7/1/2013,27,3133194,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaMen100MlOriginalPackedPc,2724266417997,1,20,134,107.2
7/30/2013,31,3304838,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaMen50MlOriginalPackedPc,2724266429327,1,20,105,84
7/9/2013,28,3179344,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaWomen100MlEdtOriginalPackedPc,2724266424636,1,20,157,125.6
7/14/2013,29,3204369,Health & Beauty,Perfumes & Fragrances,absholding,CalvinKlein,CalvinKleinCkEuphoriaWomen50MlEdpOriginalPackedPc,2724265861241,1,20,118,94.4
7/3/2013,27,3143291,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaWomenEdp100MlOriginalTester,2724266423066,3,20,459,367.2
7/17/2013,29,3224109,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaWomenEdp100MlOriginalTester,2724265861241,1,20,153,122.4
7/30/2013,31,3300210,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaWomenEdp100MlOriginalTester,2724266423066,1,20,153,122.4
7/30/2013,31,3302481,Health & Beauty,Perfumes & Fragrances,DJperfumes,CalvinKlein,CalvinKleinCkEuphoriaWomenEdp100MlOriginalPackedPc,2724266420195,1,20,168,134.4
7/2/2013,27,3141880,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CalvinKleinCKIN2UforHerWomen100ml,2724275907427,1,20,82,65.6
7/7/2013,28,3165214,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CalvinKleinCKIN2UforHerWomen100ml,2724275907427,1,20,82,65.6
7/20/2013,29,3238266,Health & Beauty,Perfumes & Fragrances,DJperfumes,CK,CalvinKleinCKIN2UforHerWomen100ml,2724265861241,1,20,82,65.6
7/1/2013,27,3132099,Health & Beauty,Perfumes & Fragrances,egtsolutions,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,77,61.6
7/1/2013,27,3132792,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,88,70.4
7/3/2013,27,3145009,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,88,70.4
7/3/2013,27,3145048,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,88,70.4
7/5/2013,27,3154236,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,88,70.4
7/5/2013,27,3154833,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,88,70.4
7/6/2013,27,3159356,Health & Beauty,Perfumes & Fragrances,Perfumegallery,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,83,66.4
7/7/2013,28,3165214,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/7/2013,28,3165698,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,4,20,316,252.8
7/7/2013,28,3166598,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/7/2013,28,3167283,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/8/2013,28,3170369,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/8/2013,28,3171759,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/8/2013,28,3173207,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,2,20,158,126.4
7/9/2013,28,3174848,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/9/2013,28,3177637,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/9/2013,28,3178906,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/9/2013,28,3179199,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/9/2013,28,3179201,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/9/2013,28,3179263,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/9/2013,28,3180208,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/10/2013,28,3181942,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,3,20,237,189.6
7/10/2013,28,3183056,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/11/2013,28,3187557,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/11/2013,28,3187838,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/11/2013,28,3188005,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/11/2013,28,3188742,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/12/2013,28,3192376,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/12/2013,28,3192524,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,3,20,237,189.6
7/12/2013,28,3193432,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/12/2013,28,3193588,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/12/2013,28,3193901,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/13/2013,28,3196939,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/13/2013,28,3197063,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/13/2013,28,3197837,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,8,20,632,505.6
7/13/2013,28,3198060,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/13/2013,28,3198653,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/13/2013,28,3199401,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/13/2013,28,3199515,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724267190417,1,20,79,63.2
7/14/2013,29,3202210,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,79,63.2
7/14/2013,29,3202584,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,79,63.2
7/14/2013,29,3202790,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,79,63.2
7/14/2013,29,3203441,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,79,63.2
7/14/2013,29,3204533,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/14/2013,29,3204742,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/14/2013,29,3205417,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/14/2013,29,3205464,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,2,20,150,120
7/14/2013,29,3205471,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/14/2013,29,3205969,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/14/2013,29,3206006,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,2,20,150,120
7/14/2013,29,3206192,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,3,20,225,180
7/14/2013,29,3206238,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/14/2013,29,3206383,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/14/2013,29,3206823,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/15/2013,29,3207593,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/15/2013,29,3208255,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,2,20,150,120
7/15/2013,29,3208414,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/15/2013,29,3210263,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/15/2013,29,3212256,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/15/2013,29,3212988,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/16/2013,29,3213551,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
7/16/2013,29,3215416,Health & Beauty,Perfumes & Fragrances,dod,CalvinKlein,CALVINKLEINCKIN2UFORMEN100ml,2724265861241,1,20,75,60
